Song_ID,Tonic,Chords
435,D,"IV:maj(9) A,bIII:maj9 E,IV:maj(9) A,bIII:maj9 E,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) F#,II:min9 A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) F#,II:min9 A,IV:maj A,I:maj D,IV:maj F#,II:min7 B,IV:maj A,I:maj D,IV:maj F#,II:min A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) F#,II:min9 A,IV:maj A,I:maj D,IV:maj F#,II:min7 B,IV:maj A,I:maj D,IV:maj F#,II:min7 B,II:min B,II:min B,II:min7,V:sus4(b7,IV:maj(9) A,bIII:maj9 E,IV:maj(9) A,bIII:maj9 E,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) A,IV:maj(9) F#,II:min9 A,IV:maj A,I:maj D,IV:maj F#,II:min7 B,IV:maj A,I:maj D,IV:maj F#,II:min7 D,IV:maj A,I:maj D,IV:maj F#,II:min7 B,IV:maj A,I:maj D,IV:maj F#,II:min7 D,IV:maj A,I:maj D,IV:maj F#,II:min7 B,IV:maj A,I:maj D,IV:maj F#,II:min7,V:sus4(b7,IV:maj(9) A,bIII:maj9 E,IV:maj(9) A,bIII:maj9 E,IV:maj(9) A,bIII:maj9 E,bVI:maj6(7,bVI:maj6(7,bVI:maj6(7,bVI:maj6(7,"
436,G,"I:maj,I:7,IV:maj,IV:maj,V:maj,V:maj,IV:maj G,I:maj,I:maj,I:7,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:7,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,I:maj,I:7,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,I:maj,I:7,IV:maj,IV:maj,V:maj,V:maj,IV:maj G,I:maj,I:maj,I:7,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:7,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,I:maj,I:7,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,"
437,Eb,"I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),V:7,IV:7,I:7,I:7 Bb,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,V:7,V:7,V:7,V:7,V:7,V:7,V:7,V:7,I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),V:7,IV:7,I:7,I:7 Bb,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,V:7,V:7,V:7,V:7,V:7,V:7,V:7,V:7,I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),V:7,IV:7,I:7,I:7 Bb,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,V:7,V:7,V:7,V:7,V:7,V:7,V:7,V:7,I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),I:7(#9),V:7,IV:7,I:7,I:7 Bb,V:7,IV:7,I:7,I:7 Bb,V:7,IV:7,I:7,I:7 Bb,I:7,"
438,Ab,"I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,bIII:maj,IV:maj,I:min G,I:min G,bIII:maj,IV:maj,I:min G,IV:maj,V:maj,V:maj,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,bIII:maj,IV:maj,I:min G,I:min G,bIII:maj,IV:maj,I:min G,IV:maj,V:maj,V:maj,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,I:min,IV:maj,V:7,V:7,"
439,G,"I:maj,I:maj,I:maj,I:maj,I:maj,III:maj,IV:maj,II:maj,I:maj,III:maj,IV:maj,II:maj,I:maj,VI:min(9),I:maj,VI:min(9),I:maj,II:maj,I:maj,VI:maj,I:maj,III:maj,IV:maj,II:maj,I:maj,III:maj,IV:maj,II:maj,I:maj,VI:min(9),I:maj,VI:min(9),I:maj,II:maj,I:maj,VI:maj,I:maj D,IV:maj,I:maj D,IV:maj,I:maj D,IV:maj G,bVII:maj,V:maj,I:maj,III:maj,IV:maj,II:maj,I:maj,III:maj,IV:maj,II:maj,I:maj,VI:min(9),I:maj,VI:min(9),I:maj,II:maj,I:maj,VI:maj,I:maj,I:maj,I:maj,VI:min,I:maj,I:maj,I:maj,VI:min,"
440,D,"I:maj9,bIII:maj,bVII:sus4(b7,IV:min7 A,I:maj9,bIII:maj,bVII:sus4(b7,IV:min7 A,I:maj7,IV:maj7,bVII:sus4(b7,I:maj7,IV:maj7,bVII:sus4(b7,VI:min7 E,V:min D,IV:maj7 C,VI:min7 E,V:sus4(b7,V:sus4(b7,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 A,I:maj9,bIII:maj,bVII:sus4(b7,IV:min7 A,I:maj7,IV:maj7,bVII:sus4(b7,I:maj7,IV:maj7,bVII:sus4(b7,VI:min7 E,V:min D,IV:maj7 C,VI:min7 E,V:sus4(b7,V:sus4(b7,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 A,I:maj9,bIII:maj,bVII:sus4(b7,IV:min7 A,I:maj9,bIII:maj,bVII:sus4(b7,IV:min7 A,VI:min7 E,V:min D,IV:maj7 C,VI:min7 E,V:sus4(b7,V:sus4(b7,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,VI:min7,VI:min7,IV:maj7,II:min7 F#,"
441,C,"IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,II:1(11),I:1(11),II:1(11),I:1(11),II:1(11),I:1(11),II:1(11),I:1(11),II:1(11),I:1(11),bVII:5,I:5,bVII:maj,I:maj,II:1(11),I:1(11),II:1(11),I:1(11),II:1(11),I:1(11),bVII:maj,I:maj,bVII:maj,I:maj,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,I:maj,II:min,II:min,V:maj,I:maj,II:min,II:min,bVII:maj,I:maj,bVII:maj,I:maj,I:sus2,I:1(11),I:sus2,I:1(11),I:sus2,I:1(11),bVII:5,I:5,bVII:maj,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,I:maj,II:min,II:min,V:maj,I:maj,II:min,II:min,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,IV:maj,III:min A,"
442,D,"I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj7,II:min,II:min,I:maj7,II:min,II:min,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,I:maj,I:maj,VI:min,II:min,"
443,C,"II:7,V:7,I:maj Eb,II:min7 G,I:maj7,I:maj7,VI:min,VI:min,I:maj7,II:min7,VI:7(b9),II:min,VI:7,II:min(b13),II:min,II:min7,V:7,I:maj Eb,II:min7 G,I:maj7,I:maj7,VI:min,VI:min,V:min7,I:7,IV:maj7,III:7,VI:min,III:min7,VI:min,III:min7,II:7,V:7,I:maj Eb,II:min7 G,I:maj7,I:maj7,VI:min,VI:min,I:maj7,II:min7,VI:7(b9),II:min,VI:7,II:min(b13),II:min,II:min7,V:7,I:maj Eb,II:min7 G,I:maj7,I:maj7,VI:min,VI:min,V:min7,I:7,IV:maj7,III:7,VI:min,III:min7,VI:min,III:min7,II:7,V:7,I:maj Eb,II:min7 G,I:maj7,I:maj7,VI:min,VI:min,V:min7,I:7,IV:maj7,III:7,VI:min,III:min7,VI:min,III:min7,II:7,V:7,I:maj C,V:sus4(b7) G,"
444,F,"I:min,I:min,bVII:maj,bVII:maj,bVI:maj,bVI:maj,V:sus4,V:maj,I:min,I:min7,I:min6,I:min(b13),I:min,I:min7,I:min6,I:min(b13),I:min,I:min,I:min,I:min,I:min,I:min,V:sus4,V:maj,I:min,I:min,IV:min7,IV:min7,V:sus4,V:maj,V:sus4,V:maj,V:maj,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,IV:min,IV:min,V:7,V:7,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,IV:min,IV:min,V:7,V:7,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,bVII:maj,V:maj,I:min,IV:min F,bVI:maj D,V:maj,V:maj,V:sus4,V:maj,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,V:sus4,V:maj,I:min,I:min,IV:min7,IV:min7,V:sus4,V:maj,V:sus4,V:maj,V:sus4,V:maj,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,bVII:maj,V:maj,I:min,bVI:maj,bVII:maj,V:maj,I:min,"
445,G,"I:1,I:1,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 G,I:1 G,I:1 G,I:1 G,I:1 Bb,I:1,bIII:1,bVI:1,IV:min,IV:min,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 G,I:1 G,I:1 G,I:1 G,I:1 Bb,I:1,bIII:1,bVI:1,IV:min,IV:min,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 G,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,I:1 Bb,"
446,Ab,"I:5,I:5,I:5,I:min,IV:sus2,bVI:1(3,I:5,I:min,IV:sus2,bVI:1(3,I:5,II:min7,V:maj7,II:min7,bVII:maj,V:min7,bIII:7(11),bVI:maj7,bVI:maj7,VII:7,III:maj,III:maj,III:maj,bVI:min7,VI:maj,#IV:min7 G,III:maj,bVI:min7,VI:maj,bIII:hdim7 E,bII:min,VII:min C,VI:maj7,#IV:7,III:maj,#IV:hdim7 G,III:maj,VII:maj,III:maj,bVI:min7,VI:maj,#IV:min7 G,III:maj,bVI:min7,VI:maj,bIII:hdim7 E,bII:min,VII:min C,VI:maj7,#IV:7,III:maj,#IV:hdim7 G,III:maj,I:maj,II:min,V:maj7,II:min7,V:maj,III:min,VI:min F,IV:maj Db,bVII:maj,VII:maj G,VII:maj,III:maj,bVI:min7,VI:maj,#IV:min7 G,III:maj,bVI:min7,VI:maj,bIII:hdim7 E,bII:min,VII:min C,VI:maj7,#IV:7,III:maj,#IV:hdim7 G,I:maj Ab,I:maj,I:maj Ab,I:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,III:maj,V:maj,II:maj,VI:maj,"
447,G,"I:maj,V:maj,IV:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,III:7,IV:maj,II:maj,V:maj,V:maj,V:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,III:7,IV:maj,II:maj,V:maj,V:maj,V:maj,V:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,III:7,VI:min,II:7,V:maj,V:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,III:7,VI:min,II:7,V:maj,V:sus4,V:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,III:7,IV:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,III:7,IV:maj,II:maj,V:maj,V:maj,V:maj,V:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,III:7,VI:min,II:7,V:maj,V:maj,V:maj,V:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,III:7,VI:min,II:7,V:maj,V:sus4,V:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,III:7,IV:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,III:7,IV:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,I:maj,III:7,IV:maj,V:maj,I:maj,V:maj,IV:maj,V:maj,"
448,A,"I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,IV:sus2,IV:maj,I:sus2,I:maj,I:sus2,I:maj,IV:sus2,IV:maj,IV:sus2,IV:maj,V:maj,V:maj,IV:maj,IV:maj,II:min7,II:min7,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,IV:sus2,IV:maj,I:sus2,I:maj,I:sus2,I:maj,IV:sus2,IV:maj,IV:sus2,IV:maj,V:maj,V:maj,IV:maj,IV:maj,II:min7,II:min7,I:sus2,I:maj,IV:maj,I:maj,V:maj,II:min,IV:maj,V:maj,IV:maj,I:maj,V:maj,II:min,II:maj,V:maj,V:maj,I:sus2,I:maj,I:sus2,I:maj,IV:sus2,IV:maj,II:min,II:min,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:sus4,I:sus4,IV:sus4,IV:sus4,IV:maj,IV:maj,II:min7,II:min7,V:maj,V:maj,IV:maj,IV:maj,II:min7,II:min7,I:sus2,I:maj,V:maj,V:maj,IV:maj,IV:maj,II:min7,II:min7,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,I:sus2,I:maj,"
449,D,"V:maj,I:maj D,bVII:maj B,II:min E,II:min7 A,II:min E,II:min7 A,I:maj,I:maj,VI:min,II:min,IV:min7 C,bIII:maj,I:maj D,bVII:maj B,II:min E,II:min7 A,I:maj D,bVII:maj B,II:min E,II:min7 A,II:min E,II:min7 A,I:maj,I:maj,VI:min,II:min,IV:min7 C,bIII:maj,I:maj D,bVII:maj B,II:min E,II:min7 A,I:maj D,II:min7 A,I:maj D,I:maj,"
450,B,"I:min7,bVI:maj(9),bVII:maj,bVI:maj(9) A,I:min7,bVI:maj(9),bVII:maj,bVI:maj(9) A,I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,bVI:maj(9),bVII:maj,I:min7 A,bVI:maj(9),bVI:maj(9),I:min7 A,bVI:maj(9),bVII:maj,I:min,I:min,bVII:maj,bVII:maj,bVI:maj(9) A,I:min7 A,bVI:maj(9),bVI:maj(9),I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,bVI:maj(9),bVII:maj,I:min7 A,bVI:maj(9),bVI:maj(9),I:min7 A,bVI:maj(9),bVII:maj,I:min,I:min,bVII:maj,bVII:maj,bVI:maj(9) A,I:min7 A,bVI:maj(9),bVI:maj(9),I:min7,bVI:maj(9),bVII:maj,bVI:maj(9) A,I:min7,bVI:maj(9),bVII:maj,bVI:maj(9) A,I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,bVI:maj(9),bVII:maj,I:min7 A,bVI:maj(9),bVI:maj(9),I:min7 A,bVI:maj(9),bVII:maj,I:min,I:min,bVII:maj,bVII:maj,bVI:maj(9) A,I:min7 A,bVI:maj(9),bVI:maj(9),I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,"
451,B,"I:min,bVI:maj6,bVII:maj(9),I:min,bVI:maj6,bVII:maj(9),bVII:maj(9),I:min,bVI:maj A,I:min,bVI:maj A,IV:min9,I:min(11),bVI:maj A,I:min,bVI:maj A,IV:min9,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min,bVI:maj A,I:min,bVI:maj A,IV:min9,I:min(11),bVI:maj A,I:min,bVI:maj A,IV:min9,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,IV:min9,bIII:maj,bVI:maj,bVII:maj,IV:min9,bIII:maj,bVI:maj,bVII:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,"
452,C,"I:maj,I:maj,IV:maj C,I:maj,I:maj,I:maj,IV:maj C,I:maj,I:maj,I:maj,I:maj,IV:maj C,I:maj,IV:maj,I:maj,IV:maj,I:maj E,VI:min G,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,IV:maj,I:maj,IV:maj,I:maj E,VI:min G,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,IV:maj,I:maj,IV:maj,I:maj E,VI:min G,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,"
453,C,"IV:min9 Ab,bVII:maj Eb,IV:min9 Ab,bVII:maj Eb,IV:min9 Ab,bVII:maj Eb,I:min,I:min,IV:min9,I:min,IV:min9,bVII:maj,IV:min9,bVII:maj,V:maj,I:min,IV:min9,I:min,IV:min9,bVII:maj,IV:min9,bVII:maj,V:maj,I:min,I:min,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min,bVII:maj,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9,bVII:maj,bVII:maj,I:min,I:min,I:min,IV:min9,I:min,IV:min9,bVII:maj,IV:min9,bVII:maj,V:maj,I:min,IV:min9,I:min,IV:min9,bVII:maj,IV:min9,bVII:maj,V:maj,I:min,I:min,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min,bVII:maj,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9,bVII:maj,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,bVI:maj Eb,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min,bVII:maj,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min,bVII:maj,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,IV:min9 Ab,bVII:maj,bVII:maj,"
454,C,"I:maj,I:maj,IV:maj C,I:maj,I:maj,I:maj,IV:maj C,I:maj,I:maj,I:maj,I:maj,IV:maj C,I:maj,IV:maj,I:maj,IV:maj,I:maj E,VI:min G,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,IV:maj,I:maj,IV:maj,I:maj E,VI:min G,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,IV:maj,I:maj,IV:maj,I:maj E,VI:min G,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj C,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,"
455,D,"I:maj,I:maj,I:maj,I:maj,IV:maj(9),I:maj,IV:maj(9),I:maj,I:maj,IV:maj(9),IV:maj(9),I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj(9),I:maj,IV:maj(9),I:maj,I:maj,IV:maj9,IV:maj9,I:maj,I:maj,I:sus4,I:maj,V:sus4(b7),IV:maj(9),IV:maj(9),I:maj,I:maj,IV:maj(9),IV:maj(9),V:sus4(b7),V:maj,IV:maj(9),I:maj,IV:maj(9),I:maj,I:maj,IV:maj9,IV:maj9,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj(9),I:maj,IV:maj(9),I:maj,I:maj,IV:maj9,IV:maj9,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,"
456,G,"I:maj,I:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,IV:maj,I:maj,II:7,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,I:maj,IV:maj,V:7,V:7,I:maj,IV:maj,V:7,I:maj,I:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,IV:maj,I:maj,II:7,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,I:maj,I:maj,V:7,V:7,"
457,G,"I:maj G,I:maj G,VI:min9 E,VI:min9 E,I:maj G,I:maj G,VI:min9 E,VI:min9 E,I:maj G,I:maj G,VI:min9 E,VI:min9 E,IV:maj C,IV:maj C,II:min7 A,II:min7 A,IV:maj C,IV:maj C,II:min7 A,I:5,I:maj G,I:maj G,VI:min9 E,VI:min9 E,I:maj G,I:maj G,VI:min9 E,VI:min9 E,I:maj G,I:maj G,VI:min9 E,VI:min9 E,IV:maj C,IV:maj C,II:min7 A,II:min7 A,IV:maj C,IV:maj C,II:min7 A,II:min7,V:maj,IV:maj6(9),V:maj,IV:maj6(9),V:maj,IV:maj6(9),V:maj,IV:maj6(9),IV:maj6(9),I:maj G,I:maj G,bVI:maj,bVI:maj,IV:sus2 C,IV:sus2 C,bVI:maj,bVI:maj,IV:sus2 C,bIII:maj,bII:maj,IV:min(9),bVII:sus2(b7) F,bVI:maj C,I:min,V:min D,IV:sus4(9) C,bIII:maj7 Bb,bII:maj7,I:maj,I:maj G,I:maj G,VI:min9 E,VI:min9 E,I:maj G,I:maj G,VI:min9 E,VI:min9 E,IV:maj C,IV:maj C,II:min7 A,II:min7 A,IV:maj C,IV:maj C,II:min7 A,II:min7,V:maj,IV:maj6(9),V:maj,IV:maj6(9),V:maj,IV:maj6(9),V:maj,IV:maj6(9),IV:maj6(9),I:maj G,I:maj G,I:maj G,I:maj G,I:maj G,I:maj,"
458,F#,"IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,IV:maj,bVI:maj,bII:maj,bII:maj,#IV:maj,#IV:maj,bII:maj,bII:maj,bIII:maj,bVI:maj,bII:maj,bII:maj,#IV:maj,#IV:maj,"
