Song_ID,Tonic,Chords
423,D,"D:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,D:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,D:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,G:maj,G:maj,A:maj,D:maj,D:maj,D:maj,D:maj,D:maj,G:maj,G:maj,A:maj,D:maj,D:maj,B:min,A:maj,A:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,D:maj,"
424,B,"B:1 G:1,Gb:1 F:1,E:1 D:1,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:min A:maj,A:maj B:min,B:min A:maj,A:maj B:min,B:min A:maj,A:maj B:min,B:min A:maj,A:maj B:min,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,B:maj B:maj A:maj E:maj,"
425,C,"C:maj,A:min,F:maj,G:maj,C:maj,G:sus4 G:maj,C:maj,A:min,F:maj,G:maj,F:maj,G:maj,C:maj,F:maj,G:maj,F:maj,C:maj F:maj,C:maj Ab:7,Db:maj,Bb:min,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Db:maj,Gb:maj,Ab:maj,Gb:maj,Db:maj Gb:maj,Db:maj A:7,D:maj,B:min,G:maj,A:maj,G:maj,A:maj,D:maj,G:maj,A:maj,G:maj,D:maj G:maj,D:maj G:maj,D:maj,D:maj,"
426,Eb,"Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),F:7,F:7,Ab:7,Db:7,Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),F:7,F:7,Ab:7,Db:7,Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Ab:7,Eb:7(#9),Ab:7,Eb:7(#9),Ab:7,Eb:7(#9),F:7,Bb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),F:7,F:7,Ab:7,Db:7,Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),F:7,F:7,Ab:7,Db:7,Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Ab:7,Eb:7(#9),Ab:7,Eb:7(#9),Ab:7,Eb:7(#9),F:7,Bb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),"
427,C,"D:min7,G:maj A:min,D:min7,D:min7 G:7,D:min7,G:maj A:min,D:min7,D:min7 G:7,C:maj,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,E:7(b13),A:min,D:min7,D:min7 G:7,C:maj,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,E:7(b13),A:min,D:min7,D:min7 G:7,C:maj,C:maj,Bb:maj,F:maj,C:maj,D:min,D:min7,C:maj,E:7(b13),A:min,D:min7,D:min7 G:7,D:min7,D:min7 G:7,D:min7,D:min7 G:7,C:maj,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,F:maj6,C:maj,D:min7,C:maj,E:7(b13),A:min,D:min7,D:min7 G:7,D:min7,D:min7 G:7,D:min7,D:min7 G:7,D:min7,D:min7 G:7,D:min7,D:min7 G:7,C:maj,C:maj,D:min7,G:maj A:min,D:min7,D:min7 G:7,D:min7,G:maj A:min,D:min7,D:min7 G:7,D:min7,G:maj A:min,D:min7,D:min7 G:7,D:min7,G:maj A:min,D:min7,D:min7 G:7,"
428,F,"F:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,Bb:maj,Bb:maj,D:min,Bb:maj C:sus4,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,Bb:maj F:maj,G:min7 C:sus4,Bb:maj F:maj,G:min7,C:sus4(b7),F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj C:sus4(b7),F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj,C:sus4(b7),F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,Bb:maj F:maj,G:min7 C:sus4,Bb:maj F:maj,G:min7,C:sus4(b7),F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:1,F:1,Bb:maj F:maj,G:min7 C:sus4,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,Bb:maj F:maj,G:min7 C:sus4,F:maj Bb:maj,C:sus4,F:maj Bb:maj,C:sus4,"
429,Eb,"G:1,G:1,E:1,E:1,G:1,G:1,D:1,D:1,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Cb:maj,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Cb:maj,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Cb:maj,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Cb:maj,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Db:maj,Eb:min,Db:maj,Cb:maj,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Cb:maj,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,Eb:min,Db:maj,"
430,F,"A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7,Eb:maj,G:min7,A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7 G:min7,Bb:maj7 A:min7,F:maj7,E:hdim7,A:7(b9),D:maj7,A:7(b9,D:maj7,A:7(b9,D:min,D:min,B:dim(b13),Bb:min9 Eb:9,F:maj7,F:maj7,A:min7,D:7(b9,G:13,G:9,C:1,C:1,A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7 G:min7,A:min7 D:min7,G:min7 G:min7,Bb:maj7 A:min7,F:maj7,E:hdim7,A:7(b9),D:maj7,A:7(b9,D:maj7,A:7(b9,D:min,D:min,B:dim(b13),Bb:min9 Eb:9,F:maj7,F:maj7,A:min7,D:7(b9,G:13,G:9,C:1,C:1 Db:1,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Cb:maj7 Bb:min7,Db:sus4(b7),Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Bb:min7 Eb:min7,"
431,B,"B:1,B:1,A:1,A:1,G:1,G:1,A:1,A:1,B:min,B:min,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,B:min,B:min,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,B:min,B:min,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,C:maj,C:maj,B:maj,B:maj,E:min7,E:min7,A:maj,A:maj F#:7,B:min,B:min F#:min7,B:min,B:min,D:maj,D:maj,A:maj,A:maj,C:maj,C:maj,B:maj,B:maj,E:min7,E:min7,A:maj,A:maj F#:7,B:min,B:min F#:min7,B:maj,B:maj,B:min,B:min,A:maj,A:maj,G:maj,G:maj,B:min,B:min,A:maj,A:maj,E:min7,E:min7,G:maj,A:maj(9),B:min,B:min,B:min,B:min,D:maj,D:maj,A:maj,A:maj,C:maj,C:maj,B:maj,B:maj,E:min7,E:min7,A:maj,A:maj F#:7,B:min,B:min F#:min7,B:maj,B:maj,B:min,B:min,A:maj,A:maj,G:maj,G:maj,B:min,B:min,A:maj,A:maj,E:min7,E:min7,G:maj,A:maj(9),B:1,B:1,B:1,B:1,B:min,B:min,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,B:min,B:min,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,B:min,B:min,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,B:min,B:min,A:maj,A:maj,E:min7,E:min7,B:min,B:min,A:maj,A:maj,G:maj,G:maj,B:min,B:min,A:maj,A:maj,E:min7,E:min7,G:maj,A:maj(9),B:min,B:min,A:maj,A:maj,G:maj,G:maj,B:min,B:min,A:maj,A:maj,E:min7,E:min7,G:maj,A:maj(9),B:min,B:min,A:maj,A:maj,G:maj,G:maj,B:min,B:min,A:maj,A:maj,E:min7,E:min7,G:maj,A:maj(9),"
432,A,"A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,A:1,"
433,Eb,"Bb:maj,Bb:maj,Eb:maj,Eb:maj,Eb:maj,Ab:maj Eb:maj,Eb:maj,Eb:maj,Bb:7,F:maj Bb:7,Eb:maj,Ab:maj,F:maj Db:maj,Bb:7,Bb:7,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Ab:maj,Ab:maj,Eb:maj,Eb:maj,Gb:maj,Bb:maj,Bb:maj,Bb:maj,Eb:maj,Eb:maj,Eb:maj,Ab:maj Eb:maj,Eb:maj,Eb:maj,Bb:7,F:maj Bb:7,Eb:maj,Ab:maj,F:maj Db:maj,Bb:7,Bb:7,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Ab:maj,Ab:maj,Eb:maj,Eb:maj,Gb:maj,Bb:maj,Bb:maj,A:maj,F:maj,F:maj,F:maj,Bb:maj F:maj,F:maj,F:maj,C:7,G:maj C:7,F:maj,Bb:maj,G:maj Eb:maj,C:7,C:7,F:maj,F:maj,F:maj,F:maj,Bb:maj,Bb:maj,F:maj,F:maj,Ab:maj,Db:maj,Db:maj,Db:maj,Gb:maj Db:maj,Ab:7,Eb:maj Ab:7,Db:maj,Gb:maj Db:maj,Ab:7,Eb:maj Ab:7,Db:maj,Gb:maj Db:maj,Ab:7,Eb:maj Ab:7,Db:maj,Gb:maj Db:maj,Ab:7,Eb:maj Ab:7,Db:maj,Gb:maj Db:maj,Ab:7,Eb:maj Ab:7,Db:maj,Gb:maj Db:maj,Ab:7,Eb:maj Ab:7,"
434,C,"A:min,E:aug,A:min,D:7,D:min7,E:min7,D:maj9,D:maj9,G:11,G:11,C:maj,C:maj7,C:maj6,C:maj7,D:min,D:minmaj7,D:min7,G:maj,D:min7,Bb:maj,G:maj,G:maj,C:maj,C:maj,G:11,G:maj,C:maj,C:maj7,C:maj6,C:maj7,D:min,D:minmaj7,D:min7,G:maj,D:min7,Bb:maj,G:maj,G:maj,C:maj,C:maj,C:11,C:7,F:maj7,F:maj7,C:maj7,C:maj7,G:11,G:11,C:maj,C:maj7,A:min,E:aug,A:min,D:min7,G:7,D:min7,G:7,C:maj,C:maj7,C:maj6,C:maj7,D:min,D:minmaj7,D:min7,G:maj,D:min7,Bb:maj,G:maj,G:maj,A:7,A:7,A:7,A:7,F:maj,F:maj,E:7,E:7,A:min,A:minmaj7,D:7(#11),D:7,D:min7,E:min7,D:min7,G:11,C:maj,C:maj,Ab:7,Ab:7,Db:maj,Db:maj7,Db:maj6,Db:maj7,Eb:min,Eb:minmaj7,Eb:min7,Ab:maj,Eb:min7,B:maj,Ab:maj,Ab:maj,Bb:11,Bb:11,Ab:dim7,Ab:dim7,Gb:maj7,Gb:maj7,F:7,F:7,Bb:min,Bb:minmaj7,Eb:9,Eb:9,Eb:min7,F:min7,Eb:min7,Ab:11,Db:maj,Db:maj,Bb:sus4(b7),Bb:7,Eb:min7,F:min7,Eb:min7,Ab:11,Db:maj,Db:maj,Bb:min7,Bb:7,Eb:min7,F:min7,Eb:min7,Ab:11,Db:maj,F:aug,Bb:min7,Eb:7,Eb:min7,F:min7,Db:maj,Eb:min7 Ab:11,Db:maj7,"
435,D,"G:maj(9) A:maj,F:maj9 E:min7(11),G:maj(9) A:maj,F:maj9 E:min7(11),G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) F#:min7,E:min9 A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) F#:min7,E:min9 A:maj,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 B:min,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) F#:min7,E:min9 A:maj,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 B:min,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 B:min,E:min B:min,E:min B:min,E:min7,A:sus4(b7,G:maj(9) A:maj,F:maj9 E:min7(11),G:maj(9) A:maj,F:maj9 E:min7(11),G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) A:maj,G:maj(9) F#:min7,E:min9 A:maj,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 B:min,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 D:maj7,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 B:min,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 D:maj7,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 B:min,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7,A:sus4(b7,G:maj(9) A:maj,F:maj9 E:min7(11),G:maj(9) A:maj,F:maj9 E:min7(11),G:maj(9) A:maj,F:maj9 E:min7(11),Bb:maj6(7,Bb:maj6(7,Bb:maj6(7,Bb:maj6(7,"
436,G,"G:maj,G:7,C:maj,C:maj,D:maj,D:maj,C:maj G:maj,G:maj,G:maj,G:7,C:maj,C:maj,D:maj,D:maj,G:maj,G:7,C:maj,C:maj,G:maj,G:maj,D:7,D:7,G:maj,G:7,C:maj,C:maj,G:maj,G:maj,D:7,D:7,G:maj,G:maj,G:maj,G:7,C:maj,C:maj,D:maj,D:maj,C:maj G:maj,G:maj,G:maj,G:7,C:maj,C:maj,D:maj,D:maj,G:maj,G:7,C:maj,C:maj,G:maj,G:maj,D:7,D:7,G:maj,G:7,C:maj,C:maj,G:maj,G:maj,D:7,D:7,G:maj,G:maj,"
437,Eb,"Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Bb:7,Ab:7,Eb:7,Eb:7 Bb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Bb:7,Ab:7,Eb:7,Eb:7 Bb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Bb:7,Ab:7,Eb:7,Eb:7 Bb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Eb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Bb:7,Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Eb:7(#9),Bb:7,Ab:7,Eb:7,Eb:7 Bb:7,Bb:7,Ab:7,Eb:7,Eb:7 Bb:7,Bb:7,Ab:7,Eb:7,Eb:7 Bb:7,Eb:7,"
438,Ab,"Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,B:maj,Db:maj,Ab:min G:min,Ab:min G:min,B:maj,Db:maj,Ab:min G:min,Db:maj,Eb:maj,Eb:maj,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,B:maj,Db:maj,Ab:min G:min,Ab:min G:min,B:maj,Db:maj,Ab:min G:min,Db:maj,Eb:maj,Eb:maj,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,Ab:min,Db:maj,Eb:7,Eb:7,"
439,G,"G:maj,G:maj,G:maj,G:maj,G:maj,B:maj,C:maj,A:maj,G:maj,B:maj,C:maj,A:maj,G:maj,E:min(9),G:maj,E:min(9),G:maj,A:maj,G:maj,E:maj,G:maj,B:maj,C:maj,A:maj,G:maj,B:maj,C:maj,A:maj,G:maj,E:min(9),G:maj,E:min(9),G:maj,A:maj,G:maj,E:maj,G:maj D:maj,C:maj,G:maj D:maj,C:maj,G:maj D:maj,C:maj G:maj,F:maj,D:maj,G:maj,B:maj,C:maj,A:maj,G:maj,B:maj,C:maj,A:maj,G:maj,E:min(9),G:maj,E:min(9),G:maj,A:maj,G:maj,E:maj,G:maj,G:maj,G:maj,E:min,G:maj,G:maj,G:maj,E:min,"
440,D,"D:maj9,F:maj,C:sus4(b7,G:min7 A:sus4(b7),D:maj9,F:maj,C:sus4(b7,G:min7 A:sus4(b7),D:maj7,G:maj7,C:sus4(b7,D:maj7,G:maj7,C:sus4(b7,B:min7 E:7,A:min D:7,G:maj7 C:13,B:min7 E:7,A:sus4(b7,A:sus4(b7,B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 A:sus4(b7),D:maj9,F:maj,C:sus4(b7,G:min7 A:sus4(b7),D:maj7,G:maj7,C:sus4(b7,D:maj7,G:maj7,C:sus4(b7,B:min7 E:7,A:min D:7,G:maj7 C:13,B:min7 E:7,A:sus4(b7,A:sus4(b7,B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 A:sus4(b7),D:maj9,F:maj,C:sus4(b7,G:min7 A:sus4(b7),D:maj9,F:maj,C:sus4(b7,G:min7 A:sus4(b7),B:min7 E:7,A:min D:7,G:maj7 C:13,B:min7 E:7,A:sus4(b7,A:sus4(b7,B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),B:min7,B:min7,G:maj7,E:min7 F#:aug(b7),"
441,C,"F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,D:1(11),C:1(11),D:1(11),C:1(11),D:1(11),C:1(11),D:1(11),C:1(11),D:1(11),C:1(11),Bb:5,C:5,Bb:maj,C:maj,D:1(11),C:1(11),D:1(11),C:1(11),D:1(11),C:1(11),Bb:maj,C:maj,Bb:maj,C:maj,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,C:maj,D:min,D:min,G:maj,C:maj,D:min,D:min,Bb:maj,C:maj,Bb:maj,C:maj,C:sus2,C:1(11),C:sus2,C:1(11),C:sus2,C:1(11),Bb:5,C:5,Bb:maj,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,C:maj,D:min,D:min,G:maj,C:maj,D:min,D:min,Bb:maj,C:maj,Bb:maj,C:maj,Bb:maj,C:maj,Bb:maj,C:maj,Bb:maj,C:maj,Bb:maj,C:maj,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,F:maj,E:min A:min,"
442,D,"D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj7,E:min,E:min,D:maj7,E:min,E:min,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,D:maj,D:maj,B:min,E:min,"
